ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,sunlight_d1,sunlight_d2,sunlight_d3,humidity_d1,humidity_d2,humidity_d3,time_of_day,sun_gt_2500,sun_lt_2500,hum_out_bounds,hum_in_bounds,hum_gt_70,hum_lt_70,arbitrage,avg_sun,avg_hum,total_sunlight,sun_time_under_2500,sun_time_over_2500
1253.75,1.5,10.5,-2.4,4431.85,93.699615,-0.7764999999999418,-0.0030000000006111804,-0.0005000000019208528,-0.006585000000001173,-1.499999999055035e-05,-4.999999973165359e-06,2259,1,0,1,0,1,0,0.8999999999999999,3538.052753716814,89.02178560309734,9595.199451887978,0,2053
1254.25,1.5,10.5,-2.4,4431.071,93.69303,-0.7790000000004511,-0.002500000000509317,0.0005000000001018634,-0.006585000000001173,0.0,1.499999999055035e-05,2260,1,0,1,0,1,0,0.8999999999999999,3538.4477197700135,89.02385161123398,9600.51673730067,0,2054
1253.75,1.5,10.5,-2.4,4430.289,93.68644,-0.7820000000001528,-0.0029999999997016857,-0.0004999999991923687,-0.0065899999999885495,-4.9999999873762135e-06,-4.9999999873762135e-06,2261,1,0,1,0,1,0,0.8999999999999999,3538.841990893015,89.02591287931034,9605.833084313323,0,2055
1254.75,1.5,10.5,-2.4,4429.5044,93.67984,-0.7845999999999549,-0.002599999999802094,0.0003999999998995918,-0.0066000000000059345,-1.0000000017384991e-05,-5.000000030008778e-06,2262,1,0,1,0,1,0,0.8999999999999999,3539.2355668581527,89.02796940919134,9611.148489805939,0,2056
1254.5,1.5,10.5,-2.4,4428.7173,93.67323,-0.7870999999995547,-0.0024999999995998223,0.00010000000020227162,-0.006609999999994898,-9.999999988963282e-06,2.842170943040401e-14,2263,1,0,1,0,1,0,0.8999999999999999,3539.6284474823324,89.03002120273851,9616.462950778518,0,2057
1255.25,1.5,10.5,-2.4,4427.9272,93.66662,-0.7901000000001659,-0.0030000000006111804,-0.0005000000010113581,-0.006610000000009109,-1.4210854715202004e-14,9.999999974752427e-06,2264,1,0,1,0,1,0,0.8999999999999999,3540.020632362031,89.03206826622517,9621.776463631059,0,2058
1254.75,1.5,10.5,-2.4,4427.135,93.65999,-0.7921999999998661,-0.0020999999997002305,0.0009000000009109499,-0.006630000000001246,-1.9999999992137418e-05,-1.9999999977926564e-05,2265,1,0,1,0,1,0,0.8999999999999999,3540.4121214916154,89.03411059708738,9627.089025843561,0,2059
1254.75,1.5,10.5,-2.4,4426.34,93.65336,-0.7950000000000728,-0.002800000000206637,-0.0007000000005064066,-0.006629999999987035,1.4210854715202004e-14,2.0000000006348273e-05,2266,1,0,1,0,1,0,0.8999999999999999,3540.802914556683,89.036148201588,9632.400634056025,0,2060
1254.75,1.5,10.5,-2.4,4425.542,93.64672,-0.7979999999997744,-0.0029999999997016857,-0.00019999999949504854,-0.00664000000000442,-1.0000000017384991e-05,-1.0000000031595846e-05,2267,1,0,1,0,1,0,0.8999999999999999,3541.193011155203,89.03818108156966,9637.71128466845,0,2061
1254.75,1.5,10.5,-2.4,4424.7417,93.640076,-0.8003000000007887,-0.0023000000010142685,0.0006999999986874172,-0.006644000000008532,-4.0000000041118255e-06,6.000000013273166e-06,2268,1,0,1,0,1,0,0.8999999999999999,3541.582411194359,89.04020924151608,9643.020974920839,0,2062
1255.0,1.5,10.5,-2.4,4423.939,93.63342,-0.8026999999992768,-0.002399999998488056,-9.999999747378752e-05,-0.006655999999992446,-1.1999999983913767e-05,-7.999999979801942e-06,2269,1,0,1,0,1,0,0.8999999999999999,3541.971114537445,89.04223268237885,9648.329701933188,0,2063
1254.75,1.5,10.5,-2.4,4423.134,93.62676,-0.805000000000291,-0.0023000000010142685,9.999999747378752e-05,-0.0066599999999965576,-4.0000000041118255e-06,7.999999979801942e-06,2270,1,0,1,0,1,0,0.8999999999999999,3542.35912109203,89.04425140863057,9653.637462945499,0,2064
1254.75,1.5,10.5,-2.4,4422.3257,93.620094,-0.80829999999969,-0.003299999999399006,-0.0009999999983847374,-0.006666000000009831,-6.000000013273166e-06,-2.00000000916134e-06,2271,1,0,1,0,1,0,0.8999999999999999,3542.7464303257043,89.04626542385563,9658.94425399777,0,2065
1256.25,1.5,10.5,-2.4,4421.515,93.61342,-0.8106999999999971,-0.0024000000003070454,0.0008999999990919605,-0.006673999999989633,-7.999999979801942e-06,-1.999999966528776e-06,2272,1,0,1,0,1,0,0.8999999999999999,3543.1330421029475,89.04827473075231,9664.250072210003,0,2066
1255.25,1.5,10.5,-2.4,4420.702,93.606735,-0.8130000000001019,-0.002300000000104774,0.00010000000020227162,-0.006685000000004493,-1.1000000014860234e-05,-3.0000000350582923e-06,2273,1,0,1,0,1,0,0.8999999999999999,3543.518956332454,89.0502793306948,9669.554914822196,0,2067
1255.25,1.5,10.5,-2.4,4419.8867,93.600044,-0.8153000000002066,-0.002300000000104774,0.0,-0.006691000000003555,-5.999999999062311e-06,5.000000015797923e-06,2274,1,0,1,0,1,0,0.8999999999999999,3543.904172923077,89.05227922725275,9674.858779074351,0,2068
1255.75,1.5,10.5,-2.4,4419.069,93.59335,-0.8176999999996042,-0.0023999999993975507,-9.999999929277692e-05,-0.006693999999995981,-2.999999992425728e-06,3.000000006636583e-06,2275,1,0,1,0,1,0,0.8999999999999999,3544.2886917398946,89.05427442530755,9680.161662086466,0,2069
1257.25,1.5,10.5,-2.4,4418.248,93.58665,-0.8210000000008222,-0.0033000000012179953,-0.0009000000018204446,-0.006699999999995043,-5.999999999062311e-06,-3.000000006636583e-06,2276,1,0,1,0,1,0,0.8999999999999999,3544.672512252964,89.05626492841458,9685.463559898542,0,2070
1257.25,1.5,10.5,-2.4,4417.4253,93.57993,-0.8226999999997133,-0.001699999998891144,0.0016000000023268512,-0.0067200000000013915,-2.0000000006348273e-05,-1.4000000007285962e-05,2277,1,0,1,0,1,0,0.8999999999999999,3545.055634635645,89.05825073397718,9690.764470470578,0,2071
1256.75,1.5,10.5,-2.4,4416.6,93.57322,-0.8252999999995154,-0.002599999999802094,-0.0009000000009109499,-0.006709999999998217,1.0000000003174137e-05,3.000000000952241e-05,2278,1,0,1,0,1,0,0.8999999999999999,3545.4380586660814,89.06023185256691,9696.064390682575,0,2072
1256.25,1.5,10.5,-2.4,4415.772,93.56649,-0.8280000000004293,-0.0027000000009138603,-0.00010000000111176632,-0.006730000000004566,-2.0000000006348273e-05,-3.000000000952241e-05,2279,1,0,1,0,1,0,0.8999999999999999,3545.819784078947,89.06220828157895,9701.363317294532,0,2073
1255.25,1.5,10.5,-2.4,4414.942,93.55976,-0.8299999999999272,-0.001999999999497959,0.0007000000014159014,-0.006730000000004566,0.0,2.0000000006348273e-05,2280,1,0,1,0,1,0,0.8999999999999999,3546.200810916265,89.06418002718107,9706.66124790645,0,2074
1254.75,1.5,10.5,-2.4,4414.1094,93.553024,-0.8325999999997293,-0.002599999999802094,-0.000600000000304135,-0.006736000000003628,-5.999999999062311e-06,-5.999999999062311e-06,2281,1,0,1,0,1,0,0.8999999999999999,3546.581138957055,89.06614709290096,9711.958179398327,0,2075
1254.75,1.5,10.5,-2.4,4413.2744,93.54628,-0.8350000000000364,-0.0024000000003070454,0.00019999999949504854,-0.006743999999997641,-7.999999994012796e-06,-1.9999999949504854e-06,2282,1,0,1,0,1,0,0.8999999999999999,3546.960768068331,89.06810948138414,9717.254108890163,0,2076
1254.75,1.5,10.5,-2.4,4412.437,93.53953,-0.8374000000003434,-0.0024000000003070454,0.0,-0.006749999999996703,-5.999999999062311e-06,1.9999999949504854e-06,2283,1,0,1,0,1,0,0.8999999999999999,3547.3396981173382,89.07006719614712,9722.54903350196,0,2077
1254.75,1.5,10.5,-2.4,4411.597,93.53277,-0.8400000000001455,-0.002599999999802094,-0.00019999999949504854,-0.006759999999999877,-1.0000000003174137e-05,-4.0000000041118255e-06,2284,1,0,1,0,1,0,0.8999999999999999,3547.717928884026,89.07202023894968,9727.842950113718,0,2078
1254.75,1.5,10.5,-2.4,4410.755,93.526,-0.8419999999996435,-0.001999999999497959,0.000600000000304135,-0.006770000000003051,-1.0000000003174137e-05,0.0,2285,1,0,1,0,1,0,0.8999999999999999,3548.0954604111985,89.07396861154857,9733.135856325434,0,2079
1253.25,1.5,10.5,-2.4,4409.9106,93.51923,-0.8443999999999505,-0.0024000000003070454,-0.0004000000008090865,-0.006770000000003051,0.0,1.0000000003174137e-05,2286,1,0,1,0,1,0,0.8999999999999999,3548.4722925666815,89.07591232006996,9738.42774925711,0,2080
1251.25,1.5,10.5,-2.4,4409.064,93.51245,-0.846599999999853,-0.002199999999902502,0.00020000000040454324,-0.006779999999992015,-9.999999988963282e-06,-9.999999988963282e-06,2287,1,0,1,0,1,0,0.8999999999999999,3548.848425305944,89.07785136625874,9743.718626268745,0,2081
1250.75,1.5,10.5,-2.4,4408.215,93.50567,-0.8490000000001601,-0.0024000000003070454,-0.00020000000040454324,-0.0067800000000062255,-1.4210854715202004e-14,9.999999974752427e-06,2288,1,0,1,0,1,0,0.8999999999999999,3549.2238584971606,89.07978575622543,9749.008484480339,0,2082
1248.25,1.5,10.5,-2.4,4407.364,93.49888,-0.8510000000005675,-0.0020000000004074536,0.0003999999998995918,-0.006789999999995189,-9.999999988963282e-06,-9.999999974752427e-06,2289,1,0,1,0,1,0,0.8999999999999999,3549.5985921834063,89.08171549170306,9754.297321491893,0,2083
1247.75,1.5,10.5,-2.4,4406.5103,93.49208,-0.8536999999996624,-0.002699999999094871,-0.0006999999986874172,-0.006799999999998363,-1.0000000003174137e-05,-1.4210854715202004e-14,2290,1,0,1,0,1,0,0.8999999999999999,3549.9726261021387,89.08364057442165,9759.585134063405,0,2084
1247.75,1.5,10.5,-2.4,4405.6543,93.485275,-0.8559999999997672,-0.002300000000104774,0.0003999999989900971,-0.00680499999999995,-5.000000001587068e-06,5.000000001587068e-06,2291,1,0,1,0,1,0,0.8999999999999999,3550.345960165794,89.0855610082897,9764.871919434876,0,2085
1247.75,1.5,10.5,-2.4,4404.7964,93.47846,-0.8578999999999724,-0.001900000000205182,0.0003999999998995918,-0.006815000000003124,-1.0000000003174137e-05,-5.000000001587068e-06,2292,1,0,1,0,1,0,0.8999999999999999,3550.718594461404,89.08747679502835,9770.157675326307,0,2086
1249.25,1.5,10.5,-2.4,4403.936,93.47165,-0.8604000000004817,-0.002500000000509317,-0.000600000000304135,-0.006810000000001537,5.000000001587068e-06,1.5000000004761205e-05,2293,1,0,1,0,1,0,0.8999999999999999,3551.090528814298,89.0893879428945,9775.442398737696,0,2087
1248.25,1.5,10.5,-2.4,4403.0737,93.46483,-0.8622999999997774,-0.0018999999992956873,0.0006000000012136297,-0.0068199999999905,-9.999999988963282e-06,-1.499999999055035e-05,2294,1,0,1,0,1,0,0.8999999999999999,3551.4617633115467,89.09129445359477,9780.726087389043,0,2088
1248.0,1.5,10.5,-2.4,4402.209,93.458,-0.8647000000000844,-0.0024000000003070454,-0.0005000000010113581,-0.006830000000007885,-1.0000000017384991e-05,-2.842170943040401e-14,2295,1,0,1,0,1,0,0.8999999999999999,3551.8322978222996,89.09319632883275,9786.00873840035,0,2089
1249.25,1.5,10.5,-2.4,4401.3423,93.451164,-0.8666999999995824,-0.001999999999497959,0.0004000000008090865,-0.006835999999992737,-5.999999984851456e-06,4.000000032533535e-06,2296,1,0,1,0,1,0,0.8999999999999999,3552.202132390074,89.0950935720505,9791.290349371613,0,2090
1249.25,1.5,10.5,-2.4,4400.473,93.44432,-0.869300000000294,-0.0026000000007115887,-0.0006000000012136297,-0.00684400000000096,-8.000000008223651e-06,-2.000000023372195e-06,2297,1,0,1,0,1,0,0.8999999999999999,3552.571266797215,89.09698618581375,9796.570917182837,0,2091
1250.25,1.5,10.5,-2.4,4399.602,93.43748,-0.8710000000000946,-0.0016999999998006388,0.0009000000009109499,-0.0068400000000110595,3.999999989900971e-06,1.1999999998124622e-05,2298,1,0,1,0,1,0,0.8999999999999999,3552.939701217921,89.09887417790344,9801.850439794018,0,2092
1249.25,1.5,10.5,-2.4,4398.7285,93.430626,-0.8734999999996944,-0.0024999999995998223,-0.0007999999997991836,-0.006853999999989924,-1.3999999978864253e-05,-1.7999999968765223e-05,2299,1,0,1,0,1,0,0.8999999999999999,3553.3074354782607,89.10075754826087,9807.128914205157,0,2093
1250.25,1.5,10.5,-2.4,4397.853,93.42377,-0.8755000000001019,-0.0020000000004074536,0.0004999999991923687,-0.006855999999999085,-2.00000000916134e-06,1.1999999969702912e-05,2300,1,0,1,0,1,0,0.8999999999999999,3553.6744696219034,89.1026363020426,9812.406338016253,0,2094
1250.5,1.5,10.5,-2.4,4396.9756,93.4169,-0.877400000000307,-0.001900000000205182,0.00010000000020227162,-0.006870000000006371,-1.4000000007285962e-05,-1.1999999998124622e-05,2301,1,0,1,0,1,0,0.8999999999999999,3554.040803735882,89.10451043918331,9817.682708947308,0,2095
1250.25,1.5,10.5,-2.4,4396.096,93.410034,-0.8796000000002095,-0.002199999999902502,-0.00029999999969732016,-0.006866000000002259,4.0000000041118255e-06,1.8000000011397788e-05,2302,1,0,1,0,1,0,0.8999999999999999,3554.406437776813,89.10637996743378,9822.95802435832,0,2096
1248.75,1.5,10.5,-2.4,4395.2144,93.40315,-0.8815999999997075,-0.001999999999497959,0.00020000000040454324,-0.006883999999999446,-1.7999999997186933e-05,-2.200000000129876e-05,2303,1,0,1,0,1,0,0.8999999999999999,3554.7713717881943,89.10824488498264,9828.23228184929,0,2097
1249.25,1.5,10.5,-2.4,4394.3306,93.39627,-0.88379999999961,-0.002199999999902502,-0.00020000000040454324,-0.006879999999995334,4.0000000041118255e-06,2.200000000129876e-05,2304,1,0,1,0,1,0,0.8999999999999999,3555.135605726681,89.11010519956616,9833.505478780218,0,2098
1250.25,1.5,10.5,-2.4,4393.445,93.38939,-0.8856000000005224,-0.001800000000912405,0.0003999999989900971,-0.006879999999995334,0.0,-4.0000000041118255e-06,2305,1,0,1,0,1,0,0.8999999999999999,3555.4991397224635,89.1119609171726,9838.777612991104,0,2099
1247.25,1.5,10.5,-2.4,4392.557,93.38249,-0.88799999999992,-0.0023999999993975507,-0.0005999999984851456,-0.0069000000000016826,-2.0000000006348273e-05,-2.0000000006348273e-05,2306,1,0,1,0,1,0,0.8999999999999999,3555.861973645427,89.11381203511053,9844.048681601947,0,2100
1246.25,1.5,10.5,-2.4,4391.667,93.375595,-0.8899999999994179,-0.001999999999497959,0.0003999999998995918,-0.0068950000000000955,5.000000001587068e-06,2.500000000793534e-05,2307,1,0,1,0,1,0,0.8999999999999999,3556.2241075389948,89.11565856152512,9849.318682212746,0,2101
1246.5,1.5,10.5,-2.4,4390.7754,93.36869,-0.8915999999999258,-0.0016000000005078618,0.0003999999989900971,-0.00690500000000327,-1.0000000003174137e-05,-1.5000000004761205e-05,2308,1,0,1,0,1,0,0.8999999999999999,3556.5855416197487,89.1175004980511,9854.587612903504,0,2102
1245.75,1.5,10.5,-2.4,4389.8813,93.361786,-0.8941000000004351,-0.002500000000509317,-0.0009000000000014552,-0.006904000000005794,9.999999974752427e-07,1.100000000064938e-05,2309,1,0,1,0,1,0,0.8999999999999999,3556.9462757142855,89.11933785108225,9859.855470674218,0,2103
1246.75,1.5,10.5,-2.4,4388.986,93.354866,-0.8953000000001339,-0.0011999999996987754,0.0013000000008105417,-0.00691999999999382,-1.5999999988025593e-05,-1.6999999985500835e-05,2310,1,0,1,0,1,0,0.8999999999999999,3557.306310212029,89.12117061964517,9865.12225408489,0,2104
1246.75,1.5,10.5,-2.4,4388.088,93.347946,-0.8980000000001382,-0.0027000000000043656,-0.0015000000003055902,-0.006920000000008031,-1.4210854715202004e-14,1.5999999973814738e-05,2311,1,0,1,0,1,0,0.8999999999999999,3557.665644852941,89.12299880968858,9870.387959895519,0,2105
1244.75,1.5,10.5,-2.4,4387.188,93.34103,-0.8999999999996362,-0.001999999999497959,0.0007000000005064066,-0.006915999999989708,4.00000001832268e-06,4.000000032533535e-06,2312,1,0,1,0,1,0,0.8999999999999999,3558.0242796800694,89.12482242888024,9875.652585706104,0,2106
1243.75,1.5,10.5,-2.4,4386.2866,93.33409,-0.9013999999997395,-0.0014000000001033186,0.0005999999993946403,-0.006940000000000168,-2.40000000104601e-05,-2.800000002878278e-05,2313,1,0,1,0,1,0,0.8999999999999999,3558.3822149956786,89.12664147277441,9880.916129836645,0,2107
1243.25,1.5,10.5,-2.4,4385.383,93.327156,-0.9036000000005515,-0.002200000000811997,-0.0008000000007086783,-0.006934000000001106,5.999999999062311e-06,3.000000000952241e-05,2314,1,0,1,0,1,0,0.8999999999999999,3558.7394507559393,89.12845594989201,9886.178589647143,0,2108
1243.75,1.5,10.5,-2.4,4384.4775,93.32021,-0.9054999999998472,-0.0018999999992956873,0.00030000000151630957,-0.006945999999999231,-1.1999999998124622e-05,-1.7999999997186933e-05,2315,1,0,1,0,1,0,0.8999999999999999,3559.095987046632,89.13026586096719,9891.4399628576,0,2109
1243.25,1.5,10.5,-2.4,4383.57,93.31327,-0.9075000000002547,-0.0020000000004074536,-0.00010000000111176632,-0.006940000000000168,5.999999999062311e-06,1.7999999997186933e-05,2316,1,0,1,0,1,0,0.8999999999999999,3559.451823910229,89.13207121450151,9896.700247068009,0,2110
1244.75,1.5,10.5,-2.4,4382.6606,93.30632,-0.9093999999995503,-0.0018999999992956873,0.00010000000111176632,-0.006950000000003342,-1.0000000003174137e-05,-1.6000000002236447e-05,2317,1,0,1,0,1,0,0.8999999999999999,3559.8069614322694,89.13387201207938,9901.959439998378,0,2111
1244.75,1.5,10.5,-2.4,4381.7495,93.29936,-0.9111000000002605,-0.0017000000007101335,0.00019999999858555384,-0.0069600000000065165,-1.0000000003174137e-05,0.0,2318,1,0,1,0,1,0,0.8999999999999999,3560.1613997843897,89.13566825528245,9907.217539608702,0,2112
1244.5,1.5,10.5,-2.4,4380.837,93.292404,-0.9124999999994543,-0.001399999999193824,0.00030000000151630957,-0.006955999999988194,4.00000001832268e-06,1.4000000021496817e-05,2319,1,0,1,0,1,0,0.8999999999999999,3560.5151392672415,89.13745995172414,9912.474544218981,0,2113
1244.5,1.5,10.5,-2.4,4379.922,93.28544,-0.9150000000008731,-0.0025000000014188117,-0.0011000000022249878,-0.006964000000010628,-8.000000022434506e-06,-1.2000000040757186e-05,2320,1,0,1,0,1,0,0.8999999999999999,3560.8681797070226,89.13924710383456,9917.730450829218,0,2114
1242.75,1.5,10.5,-2.4,4379.0054,93.278465,-0.916599999999562,-0.0015999999986888724,0.0009000000027299393,-0.006974999999997067,-1.0999999986438525e-05,-2.9999999640040187e-06,2321,1,0,1,0,1,0,0.8999999999999999,3561.2205213178295,89.14102971274762,9922.98525751941,0,2115
1242.25,1.5,10.5,-2.4,4378.087,93.27149,-0.9183999999995649,-0.0018000000000029104,-0.00020000000131403795,-0.006974999999997067,0.0,1.0999999986438525e-05,2322,1,0,1,0,1,0,0.8999999999999999,3561.5721642272924,89.14280778433061,9928.238962129559,0,2116
1242.25,1.5,10.5,-2.4,4377.167,93.26451,-0.9200000000000728,-0.0016000000005078618,0.00019999999949504854,-0.006979999999998654,-5.000000001587068e-06,-5.000000001587068e-06,2323,1,0,1,0,1,0,0.8999999999999999,3561.923108648881,89.14458132228916,9933.491562739662,0,2117
1241.75,1.5,10.5,-2.4,4376.245,93.25752,-0.9220000000004802,-0.0020000000004074536,-0.0003999999998995918,-0.006990000000001828,-1.0000000003174137e-05,-5.000000001587068e-06,2324,1,0,1,0,1,0,0.8999999999999999,3562.273354623656,89.14635032817205,9938.743056949723,0,2118
1241.75,1.5,10.5,-2.4,4375.3213,93.250534,-0.9237000000002809,-0.0016999999998006388,0.00030000000060681487,-0.006985999999997716,4.0000000041118255e-06,1.4000000007285962e-05,2325,1,0,1,0,1,0,0.8999999999999999,3562.622902321582,89.14811480954428,9943.993442719737,0,2119
1241.75,1.5,10.5,-2.4,4374.396,93.243546,-0.9252999999998792,-0.0015999999995983671,0.00010000000020227162,-0.006988000000006878,-2.00000000916134e-06,-6.000000013273166e-06,2326,1,0,1,0,1,0,0.8999999999999999,3562.9717519553074,89.14987477137946,9949.242718129708,0,2120
1241.75,1.5,10.5,-2.4,4373.4688,93.23654,-0.9272000000000844,-0.001900000000205182,-0.00030000000060681487,-0.007005999999989854,-1.7999999982976078e-05,-1.5999999973814738e-05,2327,1,0,1,0,1,0,0.8999999999999999,3563.3199036082474,89.15163021176976,9954.490880899635,0,2121
1240.75,1.5,10.5,-2.4,4372.54,93.22954,-0.9287999999996828,-0.0015999999995983671,0.00030000000060681487,-0.007000000000005002,5.999999984851456e-06,2.3999999967827534e-05,2328,1,0,1,0,1,0,0.8999999999999999,3563.667357492486,89.1533811391155,9959.737929109517,0,2122
1241.0,1.5,10.5,-2.4,4371.6094,93.222534,-0.9305999999996857,-0.0018000000000029104,-0.00020000000040454324,-0.0070060000000040645,-5.999999999062311e-06,-1.1999999983913767e-05,2329,1,0,1,0,1,0,0.8999999999999999,3564.0141137339056,89.15512755665236,9964.983860599354,0,2123
1241.25,1.5,10.5,-2.4,4370.6772,93.21552,-0.9322000000001935,-0.0016000000005078618,0.00019999999949504854,-0.007013999999998077,-7.999999994012796e-06,-1.9999999949504854e-06,2330,1,0,1,0,1,0,0.8999999999999999,3564.3601725439726,89.15686946675247,9970.228673449146,0,2124
1241.5,1.5,10.5,-2.4,4369.7437,93.2085,-0.9335000000000946,-0.001299999999901047,0.00030000000060681487,-0.00701999999999714,-5.999999999062311e-06,1.9999999949504854e-06,2331,1,0,1,0,1,0,0.8999999999999999,3564.705534262436,89.15860687264151,9975.472366098895,0,2125
1242.75,1.5,10.5,-2.4,4368.808,93.201485,-0.9356999999999971,-0.002199999999902502,-0.0009000000000014552,-0.007014999999995553,5.000000001587068e-06,1.100000000064938e-05,2332,1,0,1,0,1,0,0.8999999999999999,3565.0501988426918,89.16033978225461,9980.714935908598,0,2126
1242.5,1.5,10.5,-2.4,4367.8706,93.19446,-0.9373999999997977,-0.0016999999998006388,0.0005000000001018634,-0.007024999999998727,-1.0000000003174137e-05,-1.5000000004761205e-05,2333,1,0,1,0,1,0,0.8999999999999999,3565.3941664524423,89.16206819708654,9985.956380838255,0,2127
1242.75,1.5,10.5,-2.4,4366.932,93.18743,-0.938600000000406,-0.00120000000060827,0.0004999999991923687,-0.007030000000000314,-5.000000001587068e-06,5.000000001587068e-06,2334,1,0,1,0,1,0,0.8999999999999999,3565.7374374732335,89.16379212077088,9991.196699447868,0,2128
1242.5,1.5,10.5,-2.4,4365.9917,93.1804,-0.9403000000002066,-0.0016999999998006388,-0.0004999999991923687,-0.007030000000000314,0.0,5.000000001587068e-06,2335,1,0,1,0,1,0,0.8999999999999999,3566.080012071918,89.16551155907534,9996.435889697435,0,2129
1242.75,1.5,10.5,-2.4,4365.0493,93.173355,-0.9423999999999069,-0.0020999999997002305,-0.0003999999998995918,-0.007045000000005075,-1.5000000004761205e-05,-1.5000000004761205e-05,2336,1,0,1,0,1,0,0.8999999999999999,3566.4218902439025,89.16722651133932,10001.673949066957,0,2130
1244.25,1.5,10.5,-2.4,4364.106,93.16631,-0.9432999999999083,-0.0009000000000014552,0.0011999999996987754,-0.007045000000005075,0.0,1.5000000004761205e-05,2337,1,0,1,0,1,0,0.8999999999999999,3566.7630724978617,89.16893698331907,10006.910876476435,0,2131
1244.25,1.5,10.5,-2.4,4363.1606,93.15927,-0.9453999999996086,-0.0020999999997002305,-0.0011999999996987754,-0.007039999999989277,5.000000015797923e-06,5.000000015797923e-06,2338,1,0,1,0,1,0,0.8999999999999999,3567.1035588285595,89.17064298289868,10012.146669405867,0,2132
1244.75,1.5,10.5,-2.4,4362.2144,93.15222,-0.9462000000003172,-0.0008000000007086783,0.0012999999989915523,-0.007050000000006662,-1.0000000017384991e-05,-1.5000000033182914e-05,2339,1,0,1,0,1,0,0.8999999999999999,3567.4433497863247,89.17234451153845,10017.381326895253,0,2133
1245.0,1.5,10.5,-2.4,4361.266,93.145164,-0.9484000000002197,-0.002199999999902502,-0.001399999999193824,-0.007056000000005724,-5.999999999062311e-06,4.00000001832268e-06,2340,1,0,1,0,1,0,0.8999999999999999,3567.7824453225116,89.17404157240496,10022.614846304594,0,2134
1245.0,1.5,10.5,-2.4,4360.3164,93.13811,-0.9495999999999185,-0.0011999999996987754,0.0010000000002037268,-0.007053999999996563,2.00000000916134e-06,8.000000008223651e-06,2341,1,0,1,0,1,0,0.8999999999999999,3568.120845815542,89.17573417207515,10027.84722619389,0,2135
1246.25,1.5,10.5,-2.4,4359.3647,93.13105,-0.9516999999996187,-0.0020999999997002305,-0.0009000000000014552,-0.007059999999995625,-5.999999999062311e-06,-8.000000008223651e-06,2342,1,0,1,0,1,0,0.8999999999999999,3568.4585512590693,89.17742231370039,10033.07846404314,0,2136
1247.75,1.5,10.5,-2.4,4358.412,93.123985,-0.9526999999998225,-0.0010000000002037268,0.0010999999994965037,-0.007064999999997212,-5.000000001587068e-06,9.999999974752427e-07,2343,1,0,1,0,1,0,0.8999999999999999,3568.795562116041,89.17910600085324,10038.308558652343,0,2137
1248.25,1.5,10.5,-2.4,4357.458,93.11691,-0.954000000000633,-0.0013000000008105417,-0.00030000000060681487,-0.0070750000000003865,-1.0000000003174137e-05,-5.000000001587068e-06,2344,1,0,1,0,1,0,0.8999999999999999,3569.1318787206824,89.18078523496801,10043.5375084615,0,2138
1249.25,1.5,10.5,-2.4,4356.5024,93.10984,-0.9555999999993219,-0.0015999999986888724,-0.00029999999787833076,-0.0070699999999987995,5.000000001587068e-06,1.5000000004761205e-05,2345,1,0,1,0,1,0,0.8999999999999999,3569.4675012787725,89.18246002387042,10048.765311550613,0,2139
1249.25,1.5,10.5,-2.4,4355.5454,93.10277,-0.9570000000003347,-0.0014000000010128133,0.00019999999767605914,-0.0070699999999987995,0.0,-5.000000001587068e-06,2346,1,0,1,0,1,0,0.8999999999999999,3569.8024300809543,89.18413037324244,10053.991966239679,0,2140
1249.5,1.5,10.5,-2.4,4354.587,93.09569,-0.9583999999995285,-0.001399999999193824,1.8189894035458565e-12,-0.007080000000001974,-1.0000000003174137e-05,-1.0000000003174137e-05,2347,1,0,1,0,1,0,0.8999999999999999,3570.1366654173767,89.18579628449744,10059.217470848698,0,2141
1250.25,1.5,10.5,-2.4,4353.627,93.0886,-0.9600000000000364,-0.0016000000005078618,-0.00020000000131403795,-0.007090000000005148,-1.0000000003174137e-05,0.0,2348,1,0,1,0,1,0,0.8999999999999999,3570.4702074925503,89.1874577590464,10064.441823457673,0,2142
1252.25,1.5,10.5,-2.4,4352.6655,93.08151,-0.961500000000342,-0.0015000000003055902,0.00010000000020227162,-0.007090000000005148,0.0,1.0000000003174137e-05,2349,1,0,1,0,1,0,0.8999999999999999,3570.8030565531917,89.18911480255319,10069.665022266601,0,2143
1252.25,1.5,10.5,-2.4,4351.7026,93.074425,-0.9629000000004453,-0.0014000000001033186,0.00010000000020227162,-0.00708499999998935,5.000000015797923e-06,5.000000015797923e-06,2350,1,0,1,0,1,0,0.8999999999999999,3571.135212888133,89.19076742279881,10074.887065595483,0,2144
1253.25,1.5,10.5,-2.4,4350.7383,93.06733,-0.9642999999996391,-0.001399999999193824,9.094947017729282e-13,-0.007095000000006735,-1.0000000017384991e-05,-1.5000000033182914e-05,2351,1,0,1,0,1,0,0.8999999999999999,3571.4666767857143,89.19241562117347,10080.107951764317,0,2145
1250.75,1.5,10.5,-2.4,4349.773,93.060234,-0.9652999999998428,-0.0010000000002037268,0.0003999999989900971,-0.00709600000000421,-9.999999974752427e-07,9.000000019909749e-06,2352,1,0,1,0,1,0,0.8999999999999999,3571.7974487037827,89.19405940288993,10085.327679573107,0,2146
