ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,sunlight_d1,sunlight_d2,sunlight_d3,humidity_d1,humidity_d2,humidity_d3,time_of_day,sun_gt_2500,sun_lt_2500,hum_out_bounds,hum_in_bounds,hum_gt_70,hum_lt_70,arbitrage,avg_sun,avg_hum,total_sunlight,sun_time_under_2500,sun_time_over_2500
1091.75,1.1,9.5,-5.5,1689.8372,94.28436,0.20259999999984757,0.0011999999996987754,0.0002999999994699465,0.016840000000001965,-5.000000000165983e-05,-2.0000000006348273e-05,1455,0,1,1,0,1,0,4.4,1830.6299852335164,81.54916302197802,3198.4768381390736,1456,0
1091.75,1.1,9.5,-5.5,1690.0406,94.30117,0.2034000000001015,0.0008000000002539309,-0.00039999999944484443,0.016809999999992442,-3.000000000952241e-05,1.9999999992137418e-05,1456,0,1,1,0,1,0,4.4,1830.5334928620453,81.55791525737817,3200.5048869401953,1457,0
1091.5,1.1,9.5,-5.5,1690.2451,94.31794,0.20450000000005275,0.001099999999951251,0.00029999999969732016,0.016769999999993956,-3.999999999848569e-05,-9.999999988963282e-06,1457,0,1,1,0,1,0,4.4,1830.4372731138544,81.56666698902606,3202.533181141327,1458,0
1091.75,1.1,9.5,-5.5,1690.4507,94.33467,0.205600000000004,0.001099999999951251,0.0,0.01673000000000968,-3.9999999984274837e-05,1.4210854715202004e-14,1458,0,1,1,0,1,0,4.4,1830.3413261823166,81.57541819054147,3204.561722062469,1459,0
1094.75,1.1,9.5,-5.5,1690.6572,94.351364,0.20650000000000546,0.0009000000000014552,-0.0001999999999497959,0.016694000000001097,-3.600000000858472e-05,3.999999975690116e-06,1459,0,1,1,0,1,0,4.4,1830.2456521232878,81.58416883835616,3206.5905107836206,1460,0
1094.75,1.1,9.5,-5.5,1690.8647,94.36801,0.2074999999999818,0.0009999999999763531,9.999999997489795e-05,0.016645999999994388,-4.800000000670934e-05,-1.1999999998124622e-05,1460,0,1,1,0,1,0,4.4,1830.150251060917,81.5929189007529,3208.619548504782,1461,0
1097.75,1.1,9.5,-5.5,1691.0734,94.38463,0.20869999999990796,0.001199999999926149,0.0001999999999497959,0.016620000000003188,-2.599999999119973e-05,2.2000000015509613e-05,1461,0,1,1,0,1,0,4.4,1830.055123255814,81.60166836114911,3210.6488366659532,1462,0
1095.75,1.1,9.5,-5.5,1691.283,94.4012,0.20959999999990941,0.0009000000000014552,-0.00029999999992469384,0.016570000000001528,-5.000000000165983e-05,-2.40000000104601e-05,1462,0,1,1,0,1,0,4.4,1829.960268762816,81.61041718660286,3212.678376347135,1463,0
1096.75,1.1,9.5,-5.5,1691.4935,94.41773,0.21050000000013824,0.0009000000002288289,2.2737367544323206e-13,0.016530000000003042,-3.999999999848569e-05,1.0000000003174137e-05,1463,0,1,1,0,1,0,4.4,1829.8656876366122,81.61916535109289,3214.708168628327,1464,0
1096.75,1.1,9.5,-5.5,1691.7051,94.43422,0.21159999999986212,0.0010999999997238774,0.00019999999949504854,0.016489999999990346,-4.0000000012696546e-05,-1.4210854715202004e-14,1464,0,1,1,0,1,0,4.4,1829.7713800682593,81.62791282866894,3216.7382148295287,1465,0
1096.75,1.1,9.5,-5.5,1691.9177,94.450676,0.21260000000006585,0.0010000000002037268,-9.99999995201506e-05,0.016456000000005133,-3.3999999985212526e-05,6.00000002748402e-06,1465,0,1,1,0,1,0,4.4,1829.677346180082,81.63665959754434,3218.7685161507407,1466,0
1097.0,1.1,9.5,-5.5,1692.1313,94.46709,0.2136000000000422,0.0009999999999763531,-2.2737367544323206e-13,0.016413999999997486,-4.200000000764703e-05,-8.000000022434506e-06,1466,0,1,1,0,1,0,4.4,1829.5835860940697,81.64540563053852,3220.799073791963,1467,0
1097.75,1.1,9.5,-5.5,1692.3461,94.48345,0.21479999999996835,0.001199999999926149,0.0001999999999497959,0.016360000000005925,-5.39999999915608e-05,-1.1999999983913767e-05,1467,0,1,1,0,1,0,4.4,1829.4901000681198,81.65415089237058,3222.8298891931954,1468,0
1096.75,1.2,9.5,-5.5,1692.5618,94.49979,0.2156999999999698,0.0009000000000014552,-0.00029999999992469384,0.016339999999999577,-2.0000000006348273e-05,3.3999999985212526e-05,1468,0,1,1,0,1,0,4.3,1829.3968881552078,81.66289537100069,3224.8609634344384,1469,0
1096.25,1.2,9.5,-5.5,1692.7784,94.516075,0.21659999999997126,0.0009000000000014552,0.0,0.01628499999999633,-5.5000000003246896e-05,-3.499999999689862e-05,1469,0,1,1,0,1,0,4.3,1829.3039504081632,81.67163903061224,3226.892297595692,1470,0
1097.75,1.2,9.5,-5.5,1692.9961,94.532326,0.21770000000014988,0.0011000000001786248,0.00020000000017716957,0.016250999999996907,-3.399999999942338e-05,2.1000000003823516e-05,1470,0,1,1,0,1,0,4.3,1829.2112870156357,81.68038184976207,3228.9238929969556,1471,0
1097.75,1.2,9.5,-5.5,1693.2148,94.54853,0.21869999999989886,0.0009999999997489795,-0.0001000000004296453,0.016204000000001884,-4.6999999995023245e-05,-1.2999999995599865e-05,1471,0,1,1,0,1,0,4.3,1829.118898097826,81.6891237982337,3230.95575083823,1472,0
1098.25,1.2,9.5,-5.5,1693.4346,94.5647,0.2198000000000775,0.0011000000001786248,0.0001000000004296453,0.01617000000000246,-3.399999999942338e-05,1.2999999995599865e-05,1472,0,1,1,0,1,0,4.3,1829.0267838424984,81.69786485471826,3232.987872439515,1473,0
1100.25,1.2,9.5,-5.5,1693.6553,94.580826,0.22069999999985157,0.0008999999997740815,-0.00020000000040454324,0.016125999999999863,-4.400000000259752e-05,-1.0000000003174137e-05,1473,0,1,1,0,1,0,4.3,1828.9349443012213,81.70660499118047,3235.02025888081,1474,0
1101.75,1.2,9.5,-5.5,1693.8771,94.59691,0.2218000000000302,0.0011000000001786248,0.00020000000040454324,0.016083999999992216,-4.200000000764703e-05,1.9999999949504854e-06,1474,0,1,1,0,1,0,4.3,1828.8433796610168,81.71534418101695,3237.0529114821165,1475,0
1102.0,1.2,9.5,-5.5,1694.0999,94.612946,0.22280000000000655,0.0009999999999763531,-0.00010000000020227162,0.016035999999999717,-4.799999999249849e-05,-5.999999984851456e-06,1475,0,1,1,0,1,0,4.3,1828.7520900406505,81.72408239363143,3239.085831443433,1476,0
1102.75,1.2,9.5,-5.5,1694.3236,94.628944,0.223700000000008,0.0009000000000014552,-9.999999997489795e-05,0.015998000000010393,-3.799999998932435e-05,1.0000000003174137e-05,1476,0,1,1,0,1,0,4.3,1828.6610754908597,81.73281960528098,3241.1190198447607,1477,0
1101.75,1.2,9.5,-5.5,1694.5485,94.644905,0.22490000000016153,0.0012000000001535227,0.0003000000001520675,0.015960999999990122,-3.700000002027082e-05,9.999999690535333e-07,1477,0,1,1,0,1,0,4.3,1828.5703362652232,81.74155579296347,3243.152478126099,1478,0
1101.5,1.2,9.5,-5.5,1694.7743,94.66082,0.2257999999999356,0.0008999999997740815,-0.0003000000003794412,0.015915000000006785,-4.599999998333715e-05,-8.99999996306633e-06,1478,0,1,1,0,1,0,4.3,1828.4798724137931,81.75029092765382,3245.1862073674483,1479,0
1100.75,1.2,9.5,-5.5,1695.0011,94.6767,0.22679999999991196,0.0009999999999763531,0.00010000000020227162,0.015879999999995675,-3.500000001110948e-05,1.099999997222767e-05,1479,0,1,1,0,1,0,4.3,1828.3896840540542,81.75902498783783,3247.2202087688083,1480,0
1102.75,1.2,9.5,-5.5,1695.229,94.69253,0.22790000000009059,0.0011000000001786248,0.00010000000020227162,0.015830000000008226,-4.999999998744897e-05,-1.4999999976339495e-05,1480,0,1,1,0,1,0,4.3,1828.2997713706955,81.76775794193112,3249.2544836501793,1481,0
1104.25,1.2,9.5,-5.5,1695.4579,94.70831,0.22890000000006694,0.0009999999999763531,-0.00010000000020227162,0.015779999999992356,-5.000000001587068e-05,-2.842170943040401e-14,1481,0,1,1,0,1,0,4.3,1828.2101344804319,81.77648975843455,3251.289033211561,1482,0
1103.25,1.2,9.5,-5.5,1695.6877,94.72406,0.22979999999984102,0.0008999999997740815,-0.00010000000020227162,0.015749999999997044,-2.9999999995311555e-05,2.0000000020559128e-05,1482,0,1,1,0,1,0,4.3,1828.1207734322318,81.7852204194201,3253.323858532954,1483,0
1103.25,1.2,9.5,-5.5,1695.9187,94.73976,0.23099999999999454,0.0012000000001535227,0.0003000000003794412,0.015700000000009595,-4.999999998744897e-05,-1.9999999992137418e-05,1483,0,1,1,0,1,0,4.3,1828.0316884770891,81.793949893531,3255.3589610543586,1484,0
1103.25,1.2,9.5,-5.5,1696.1506,94.755424,0.231899999999996,0.0009000000000014552,-0.0003000000001520675,0.01566400000000101,-3.600000000858472e-05,1.3999999978864253e-05,1484,0,1,1,0,1,0,4.3,1827.9428796632997,81.80267815892256,3257.3943418557737,1485,0
1103.25,1.2,9.5,-5.5,1696.3835,94.77104,0.23289999999997235,0.0009999999999763531,9.999999997489795e-05,0.015615999999994301,-4.800000000670934e-05,-1.1999999998124622e-05,1485,0,1,1,0,1,0,4.3,1827.8543471063256,81.8114051857335,3259.4300021372,1486,0
1103.5,1.2,9.5,-5.5,1696.6176,94.78661,0.23410000000012587,0.0012000000001535227,0.00020000000017716957,0.015569999999996753,-4.5999999997548e-05,2.00000000916134e-06,1486,0,1,1,0,1,0,4.3,1827.766091055817,81.82013094552791,3261.4659433386378,1487,0
1104.25,1.2,9.5,-5.5,1696.8525,94.80214,0.23489999999992506,0.0007999999997991836,-0.00040000000035433914,0.015529999999998267,-3.999999999848569e-05,5.999999999062311e-06,1487,0,1,1,0,1,0,4.3,1827.6781114919354,81.82885541397849,3263.5021664200867,1488,0
1105.25,1.2,9.5,-5.5,1697.0885,94.81763,0.23600000000010368,0.0011000000001786248,0.0003000000003794412,0.015489999999999782,-3.999999999848569e-05,0.0,1488,0,1,1,0,1,0,4.3,1827.5904085963734,81.83757856682337,3265.538672701547,1489,0
1106.75,1.2,9.5,-5.5,1697.3256,94.83307,0.23709999999982756,0.0010999999997238774,-4.547473508864641e-13,0.015440000000012333,-4.999999998744897e-05,-9.999999988963282e-06,1489,0,1,1,0,1,0,4.3,1827.5029825503357,81.84630037315436,3267.5754635030185,1490,0
1106.75,1.2,9.5,-5.5,1697.5636,94.84847,0.2380000000000564,0.0009000000002288289,-0.00019999999949504854,0.015399999999999636,-4.0000000012696546e-05,9.999999974752427e-06,1490,0,1,1,0,1,0,4.3,1827.4158334004026,81.85502080885313,3269.612539904502,1491,0
1106.75,1.2,9.5,-5.5,1697.8026,94.86382,0.23900000000003274,0.0009999999999763531,9.999999974752427e-05,0.015349999999997976,-5.000000000165983e-05,-9.999999988963282e-06,1491,0,1,1,0,1,0,4.3,1827.3289612600538,81.86373984316354,3271.649903105996,1492,0
1105.25,1.2,9.5,-5.5,1698.0427,94.879135,0.240099999999984,0.001099999999951251,9.999999997489795e-05,0.015315000000001078,-3.499999999689862e-05,1.5000000004761205e-05,1492,0,1,1,0,1,0,4.3,1827.242366309444,81.8724574554588,3273.687554427502,1493,0
1103.75,1.2,9.5,-5.5,1698.2838,94.8944,0.24109999999996035,0.0009999999999763531,-9.999999997489795e-05,0.015264999999999418,-5.000000000165983e-05,-1.5000000004761205e-05,1493,0,1,1,0,1,0,4.3,1827.156048661312,81.88117361512718,3275.72549506902,1494,0
1103.75,1.2,9.5,-5.5,1698.5259,94.90962,0.24210000000016407,0.0010000000002037268,2.2737367544323206e-13,0.015219999999999345,-4.500000000007276e-05,5.000000001587068e-06,1494,0,1,1,0,1,0,4.3,1827.0700084280936,81.88988829498328,3277.763726230549,1495,0
1102.25,1.2,9.5,-5.5,1698.769,94.9248,0.24309999999991305,0.0009999999997489795,-4.547473508864641e-13,0.01518000000000086,-3.999999999848569e-05,5.000000001587068e-06,1495,0,1,1,0,1,0,4.3,1826.984245721925,81.89860147125668,3279.80224911209,1496,0
1103.25,1.2,9.5,-5.5,1699.0132,94.939926,0.24420000000009168,0.0011000000001786248,0.0001000000004296453,0.015125999999995088,-5.400000000577165e-05,-1.4000000007285962e-05,1496,0,1,1,0,1,0,4.3,1826.898760721443,81.90731311088844,3281.8410650336427,1497,0
1104.75,1.2,9.5,-5.5,1699.2584,94.95501,0.24519999999984066,0.0009999999997489795,-0.0001000000004296453,0.015084000000001652,-4.199999999343618e-05,1.2000000012335477e-05,1497,0,1,1,0,1,0,4.3,1826.8135535380507,81.91602318891856,3283.880175195207,1498,0
1103.75,1.2,9.5,-5.5,1699.5045,94.970055,0.24610000000006949,0.0009000000002288289,-9.99999995201506e-05,0.015045000000000641,-3.900000000101045e-05,2.999999992425728e-06,1498,0,1,1,0,1,0,4.3,1826.7286242161442,81.92473168245496,3285.9195806767834,1499,0
1104.75,1.2,9.5,-5.5,1699.7518,94.98505,0.24729999999999563,0.001199999999926149,0.00029999999969732016,0.014994999999998981,-5.000000000165983e-05,-1.100000000064938e-05,1499,0,1,1,0,1,0,4.3,1826.643973,81.93343856133333,3287.959282918371,1500,0
1103.25,1.2,9.5,-5.5,1700.0,95.0,0.2481999999999971,0.0009000000000014552,-0.00029999999992469384,0.014949999999998909,-4.500000000007276e-05,5.000000001587068e-06,1500,0,1,1,0,1,0,4.3,1826.5595999333777,81.9421437988008,3289.9992829999715,1501,0
1103.5,1.2,9.5,-5.5,1700.2493,95.01491,0.24929999999994834,0.001099999999951251,0.0001999999999497959,0.014910000000000423,-3.999999999848569e-05,5.000000001587068e-06,1501,0,1,1,0,1,0,4.3,1826.475505193076,81.95084737150466,3292.039582241583,1502,0
1104.75,1.2,9.5,-5.5,1700.4995,95.02976,0.2501999999999498,0.0009000000000014552,-0.0001999999999497959,0.014849999999995589,-6.0000000004833964e-05,-2.0000000006348273e-05,1502,0,1,1,0,1,0,4.3,1826.3916888223553,81.95954924284764,3294.0801817232073,1503,0
1104.5,1.2,9.5,-5.5,1700.7509,95.04458,0.2514000000001033,0.0012000000001535227,0.0003000000001520675,0.014820000000000277,-2.9999999995311555e-05,3.000000000952241e-05,1503,0,1,1,0,1,0,4.3,1826.3081510638297,81.9682493962766,3296.1210828848434,1504,0
1105.75,1.2,9.5,-5.5,1701.003,95.05934,0.2520999999999276,0.0006999999998242856,-0.0005000000003292371,0.014760000000009654,-5.999999999062311e-05,-2.9999999995311555e-05,1504,0,1,1,0,1,0,4.3,1826.2248918272426,81.97694779534883,3298.1622865664913,1505,0
1105.75,1.2,9.5,-5.5,1701.2563,95.074066,0.2533000000000811,0.0012000000001535227,0.0005000000003292371,0.01472599999999602,-3.4000000013634235e-05,2.5999999976988875e-05,1505,0,1,1,0,1,0,4.3,1826.1419113545817,81.98564442098274,3300.2037942081515,1506,0
1106.0,1.2,9.5,-5.5,1701.5107,95.088745,0.2544000000000324,0.001099999999951251,-0.00010000000020227162,0.014679000000000997,-4.6999999995023245e-05,-1.299999998138901e-05,1506,0,1,1,0,1,0,4.3,1826.059209820836,81.9943392455209,3302.2456071298243,1507,0
1106.0,1.2,9.5,-5.5,1701.766,95.10337,0.25530000000003383,0.0009000000000014552,-0.0001999999999497959,0.014624999999995225,-5.400000000577165e-05,-7.000000010748408e-06,1507,0,1,1,0,1,0,4.3,1825.9767872679045,82.0030322367374,3304.287726411509,1508,0
1106.0,1.2,9.5,-5.5,1702.0223,95.11796,0.2563000000000102,0.0009999999999763531,9.999999997489795e-05,0.014589999999998327,-3.499999999689862e-05,1.900000000887303e-05,1508,0,1,1,0,1,0,4.3,1825.8946438038436,82.01172337508284,3306.330153253206,1509,0
1106.25,1.2,9.5,-5.5,1702.2797,95.1325,0.25739999999996144,0.001099999999951251,9.999999997489795e-05,0.014539999999996667,-5.000000000165983e-05,-1.5000000004761205e-05,1509,0,1,1,0,1,0,4.3,1825.812779602649,82.02041263112584,3308.3728889749154,1510,0
1106.75,1.2,9.5,-5.5,1702.538,95.146996,0.2582999999999629,0.0009000000000014552,-0.0001999999999497959,0.01449600000000828,-4.399999998838666e-05,6.000000013273166e-06,1510,0,1,1,0,1,0,4.3,1825.7311947054932,82.02909997948379,3310.4159346566375,1511,0
1107.25,1.2,9.5,-5.5,1702.7972,95.161446,0.25919999999996435,0.0009000000000014552,0.0,0.014449999999996521,-4.600000001175886e-05,-2.000000023372195e-06,1511,0,1,1,0,1,0,4.3,1825.649889153439,82.03778539351852,3312.4592913783717,1512,0
1107.75,1.2,9.5,-5.5,1703.0576,95.17585,0.26040000000011787,0.0012000000001535227,0.0003000000001520675,0.014403999999998973,-4.5999999997548e-05,1.4210854715202004e-14,1512,0,1,1,0,1,0,4.3,1825.5688631857238,82.04646884666226,3314.5029605801183,1513,0
1109.25,1.2,9.5,-5.5,1703.3188,95.1902,0.26119999999991705,0.0007999999997991836,-0.00040000000035433914,0.014350000000007412,-5.39999999915608e-05,-7.999999994012796e-06,1513,0,1,1,0,1,0,4.3,1825.4881167767503,82.05515030713342,3316.546943221878,1514,0
1109.25,1.2,9.5,-5.5,1703.5812,95.20451,0.2624000000000706,0.0012000000001535227,0.00040000000035433914,0.014309999999994716,-4.0000000012696546e-05,1.3999999978864253e-05,1514,0,1,1,0,1,0,4.3,1825.4076501650163,82.06382975247524,3318.5912407436495,1515,0
1108.25,1.2,9.5,-5.5,1703.8445,95.21878,0.26329999999984466,0.0008999999997740815,-0.0003000000003794412,0.01426999999999623,-3.999999999848569e-05,1.4210854715202004e-14,1515,0,1,1,0,1,0,4.3,1825.3274633905014,82.07250716029024,3320.6358542254343,1516,0
1109.75,1.2,9.5,-5.5,1704.1086,95.233,0.2641000000000986,0.0008000000002539309,-9.99999995201506e-05,0.014220000000008781,-4.999999998744897e-05,-9.999999988963282e-06,1516,0,1,1,0,1,0,4.3,1825.2475564271588,82.08118250164799,3322.6807846272313,1517,0
1111.75,1.2,9.5,-5.5,1704.3739,95.24718,0.26530000000002474,0.001199999999926149,0.0003999999996722181,0.014179999999996085,-4.0000000012696546e-05,9.999999974752427e-06,1517,0,1,1,0,1,0,4.3,1825.1679295125164,82.08985575428196,3324.7260333890413,1518,0
1111.25,1.2,9.5,-5.5,1704.6401,95.261314,0.2662000000000262,0.0009000000000014552,-0.00029999999992469384,0.014133999999998537,-4.5999999997548e-05,-5.999999984851456e-06,1518,0,1,1,0,1,0,4.3,1825.0885826859776,82.09852689203424,3326.771601590864,1519,0
1110.75,1.2,9.5,-5.5,1704.9073,95.2754,0.26720000000000255,0.0009999999999763531,9.999999997489795e-05,0.014086000000006038,-4.799999999249849e-05,-1.9999999949504854e-06,1519,0,1,1,0,1,0,4.3,1825.0095160526316,82.1071958875,3328.8174904326997,1520,0
1110.75,1.2,9.5,-5.5,1705.1754,95.28944,0.268100000000004,0.0009000000000014552,-9.999999997489795e-05,0.01403999999999428,-4.600000001175886e-05,1.9999999807396307e-06,1520,0,1,1,0,1,0,4.3,1824.930729651545,82.1158627146614,3330.863700994548,1521,0
1111.75,1.1,9.5,-5.5,1705.4446,95.30343,0.26919999999995525,0.001099999999951251,0.0001999999999497959,0.01399000000000683,-4.999999998744897e-05,-3.999999975690116e-06,1521,0,1,1,0,1,0,4.4,1824.852223653088,82.12452734494086,3332.9102345964093,1522,0
1113.25,1.1,9.5,-5.5,1705.7147,95.317375,0.2700999999999567,0.0009000000000014552,-0.0001999999999497959,0.013944999999992547,-4.5000000014283614e-05,4.999999973165359e-06,1522,0,1,1,0,1,0,4.4,1824.7739980958634,82.13318975311884,3334.9570923182837,1523,0
1111.75,1.1,9.5,-5.5,1705.9857,95.33128,0.27099999999995816,0.0009000000000014552,0.0,0.013905000000008272,-3.9999999984274837e-05,5.000000030008778e-06,1523,0,1,1,0,1,0,4.4,1824.6960530183728,82.14184991732283,3337.004275240171,1524,0
1112.75,1.1,9.5,-5.5,1706.2577,95.34514,0.2720000000001619,0.0010000000002037268,0.00010000000020227162,0.013859999999993988,-4.5000000014283614e-05,-5.000000030008778e-06,1524,0,1,1,0,1,0,4.4,1824.61838852459,82.15050781245901,3339.051784562071,1525,0
1112.5,1.1,9.5,-5.5,1706.5308,95.358955,0.27309999999988577,0.0010999999997238774,9.99999995201506e-05,0.013814999999993915,-4.500000000007276e-05,1.4210854715202004e-14,1525,0,1,1,0,1,0,4.4,1824.5410047837483,82.15916341349934,3341.099621603985,1526,0
1112.5,1.1,9.5,-5.5,1706.8047,95.37272,0.2738999999999123,0.0008000000000265572,-0.00029999999969732016,0.013765000000006467,-4.999999998744897e-05,-4.9999999873762135e-06,1526,0,1,1,0,1,0,4.4,1824.463901768173,82.16781669220694,3343.1477873259114,1527,0
1112.75,1.1,9.5,-5.5,1707.0796,95.386444,0.27490000000011605,0.0010000000002037268,0.00020000000017716957,0.013723999999996295,-4.100000001017179e-05,8.999999977277184e-06,1527,0,1,1,0,1,0,4.4,1824.3870795811517,82.1764676263089,3345.1962829278514,1528,0
1113.75,1.1,9.5,-5.5,1707.3553,95.400116,0.27569999999991524,0.0007999999997991836,-0.00020000000040454324,0.013671999999999684,-5.199999999661031e-05,-1.0999999986438525e-05,1528,0,1,1,0,1,0,4.4,1824.3105381948985,82.18511618639633,3347.245109369804,1529,0
1112.75,1.1,9.5,-5.5,1707.6322,95.41375,0.27690000000006876,0.0012000000001535227,0.00040000000035433914,0.01363399999999615,-3.8000000003535206e-05,1.3999999993075107e-05,1529,0,1,1,0,1,0,4.4,1824.2342778431373,82.19376235228758,3349.294268091771,1530,0
1112.75,1.1,9.5,-5.5,1707.9099,95.42734,0.2777000000000953,0.0008000000000265572,-0.00040000000012696546,0.013590000000007763,-4.399999998838666e-05,-5.999999984851456e-06,1530,0,1,1,0,1,0,4.4,1824.158298497714,82.20240609993468,3351.3437600537504,1531,0
1112.5,1.1,9.5,-5.5,1708.1886,95.44088,0.2786999999998443,0.0009999999997489795,0.00019999999972242222,0.013540000000006103,-5.000000000165983e-05,-6.000000013273166e-06,1531,0,1,1,0,1,0,4.4,1824.0826002610966,82.21104740143603,3353.3935864557434,1532,0
1113.25,1.1,9.5,-5.5,1708.4683,95.45438,0.279700000000048,0.0010000000002037268,4.547473508864641e-13,0.013499999999993406,-4.0000000012696546e-05,9.999999988963282e-06,1532,0,1,1,0,1,0,4.4,1824.0071832354859,82.21968623548598,3355.4437484977498,1533,0
1114.25,1.1,9.5,-5.5,1708.7488,95.46782,0.2805000000000746,0.0008000000000265572,-0.00020000000017716957,0.013440000000002783,-5.999999999062311e-05,-1.9999999977926564e-05,1533,0,1,1,0,1,0,4.4,1823.932047392438,82.22832256779661,3357.49424713977,1534,0
1113.75,1.1,9.5,-5.5,1709.0304,95.48123,0.28160000000002583,0.001099999999951251,0.00029999999992469384,0.01340999999999326,-3.000000000952241e-05,2.99999999811007e-05,1534,0,1,1,0,1,0,4.4,1823.8571928990227,82.23695638371335,3359.5450837018034,1535,0
1112.75,1.1,9.5,-5.5,1709.3127,95.49459,0.2822999999998501,0.0006999999998242856,-0.00040000000012696546,0.013360000000005812,-4.999999998744897e-05,-1.9999999977926564e-05,1535,0,1,1,0,1,0,4.4,1823.7826196614585,82.24558765559895,3361.5962590238505,1536,0
1111.75,1.1,9.5,-5.5,1709.5962,95.507904,0.28350000000000364,0.0012000000001535227,0.0005000000003292371,0.013313999999994053,-4.600000001175886e-05,3.999999975690116e-06,1536,0,1,1,0,1,0,4.4,1823.708327911516,82.25421635849057,3363.647774545911,1537,0
1110.75,1.1,9.5,-5.5,1709.8805,95.52117,0.2843000000000302,0.0008000000000265572,-0.00040000000012696546,0.013266000000001554,-4.799999999249849e-05,-1.9999999807396307e-06,1537,0,1,1,0,1,0,4.4,1823.634317620286,82.26284246618987,3365.6996312279853,1538,0
1111.25,1.1,9.5,-5.5,1710.1656,95.53439,0.28510000000005675,0.0008000000000265572,0.0,0.013220000000004006,-4.5999999997548e-05,1.9999999949504854e-06,1538,0,1,1,0,1,0,4.4,1823.5605887589345,82.27146595386616,3367.751830030073,1539,0
1110.75,1.1,9.5,-5.5,1710.4519,95.54758,0.2862999999999829,0.001199999999926149,0.0003999999998995918,0.013189999999994484,-3.000000000952241e-05,1.5999999988025593e-05,1539,0,1,1,0,1,0,4.4,1823.4871415584414,82.28008680714287,3369.804372392175,1540,0
1111.75,1.1,9.5,-5.5,1710.739,95.56071,0.28710000000000946,0.0008000000000265572,-0.0003999999998995918,0.01313000000000386,-5.999999999062311e-05,-2.99999999811007e-05,1540,0,1,1,0,1,0,4.4,1823.413975989617,82.28870499221284,3371.8572592742903,1541,0
1109.25,1.1,9.5,-5.5,1711.027,95.5738,0.2880000000000109,0.0009000000000014552,9.999999997489795e-05,0.013090000000005375,-3.999999999848569e-05,1.9999999992137418e-05,1541,0,1,1,0,1,0,4.4,1823.3410920881972,82.29732048832685,3373.9104917564196,1542,0
1109.75,1.1,9.5,-5.5,1711.3159,95.58684,0.28890000000001237,0.0009000000000014552,0.0,0.013039999999989504,-5.000000001587068e-05,-1.0000000017384991e-05,1542,0,1,1,0,1,0,4.4,1823.268489889825,82.3059332683085,3375.964070918563,1543,0
1108.75,1.1,9.5,-5.5,1711.6057,95.59984,0.2898000000000138,0.0009000000000014552,0.0,0.01300000000000523,-3.9999999984274837e-05,1.0000000031595846e-05,1543,0,1,1,0,1,0,4.4,1823.196169430052,82.3145433115285,3378.01799784072,1544,0
1106.75,1.1,9.5,-5.5,1711.8965,95.61279,0.2907999999999902,0.0009999999999763531,9.999999997489795e-05,0.01295000000000357,-5.000000000165983e-05,-1.0000000017384991e-05,1544,0,1,1,0,1,0,4.4,1823.1241308090614,82.32315059093851,3380.0722737228907,1545,0
1105.75,1.1,9.5,-5.5,1712.1881,95.6257,0.29160000000001673,0.0008000000000265572,-0.0001999999999497959,0.012909999999990873,-4.0000000012696546e-05,9.999999988963282e-06,1545,0,1,1,0,1,0,4.4,1823.0523739974126,82.33175508602845,3382.126899525076,1546,0
1108.25,1.1,9.5,-5.5,1712.4807,95.638565,0.2925999999999931,0.0009999999999763531,0.0001999999999497959,0.012865000000005011,-4.4999999985861905e-05,-4.999999973165359e-06,1546,0,1,1,0,1,0,4.4,1822.9808990950226,82.34035677310924,3384.181876447275,1547,0
1106.25,1.1,9.5,-5.5,1712.7742,95.65138,0.29349999999999454,0.0009000000000014552,-9.999999997489795e-05,0.012815000000003351,-5.000000000165983e-05,-5.000000015797923e-06,1547,0,1,1,0,1,0,4.4,1822.909706136951,82.348955625323,3386.237205569488,1548,0
1107.75,1.1,9.5,-5.5,1713.0686,95.664154,0.294399999999996,0.0009000000000014552,0.0,0.01277399999999318,-4.100000001017179e-05,8.999999991488039e-06,1548,0,1,1,0,1,0,4.4,1822.8387951581665,82.35755162169141,3388.2928879717156,1549,0
1108.75,1.1,9.5,-5.5,1713.3638,95.67688,0.29520000000002256,0.0008000000000265572,-9.999999997489795e-05,0.012726000000000681,-4.799999999249849e-05,-6.999999982326699e-06,1549,0,1,1,0,1,0,4.4,1822.7681661290324,82.3661447367742,3390.348924613957,1550,0
1108.75,1.1,9.5,-5.5,1713.66,95.68956,0.2961999999999989,0.0009999999999763531,0.0001999999999497959,0.012680000000003133,-4.5999999997548e-05,1.9999999949504854e-06,1550,0,1,1,0,1,0,4.4,1822.697819148936,82.37473494648614,3392.4053166962126,1551,0
1110.25,1.1,9.5,-5.5,1713.957,95.7022,0.29700000000002547,0.0008000000000265572,-0.0001999999999497959,0.012640000000004648,-3.999999999848569e-05,5.999999999062311e-06,1551,0,1,1,0,1,0,4.4,1822.6277541881443,82.3833222306701,3394.4620651784826,1552,0
1110.5,1.1,9.5,-5.5,1714.255,95.71479,0.2980000000000018,0.0009999999999763531,0.0001999999999497959,0.012589999999988777,-5.000000001587068e-05,-1.0000000017384991e-05,1552,0,1,1,0,1,0,4.4,1822.5579713457826,82.39190656278171,3396.519171260767,1553,0
